latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,ortho_height_m_CGVD28_HTv2,rcvr_clk_ns
45.9747171,-66.8893434,19.529,13.34250,162,2014,42.270,-96.318
45.9747171,-66.8893434,19.529,13.34264,162,2014,42.270,-95.968
45.9747171,-66.8893435,19.527,13.34278,162,2014,42.268,-95.661
45.9747171,-66.8893434,19.525,13.34292,162,2014,42.266,-95.399
45.9747171,-66.8893434,19.525,13.34306,162,2014,42.266,-95.143
45.9747171,-66.8893434,19.532,13.34319,162,2014,42.273,-94.870
45.9747171,-66.8893434,19.528,13.34333,162,2014,42.269,-94.571
45.9747171,-66.8893434,19.527,13.34347,162,2014,42.268,-94.244
45.9747171,-66.8893434,19.529,13.34361,162,2014,42.270,-93.839
45.9747171,-66.8893434,19.528,13.34375,162,2014,42.269,-93.423
45.9747171,-66.8893434,19.532,13.34389,162,2014,42.273,-92.998
45.9747171,-66.8893434,19.531,13.34403,162,2014,42.272,-92.595
45.9747171,-66.8893434,19.533,13.34417,162,2014,42.274,-92.221
45.9747171,-66.8893434,19.534,13.34431,162,2014,42.275,-91.877
45.9747171,-66.8893434,19.536,13.34444,162,2014,42.277,-91.571
45.9747171,-66.8893434,19.536,13.34458,162,2014,42.277,-91.306
45.9747171,-66.8893434,19.531,13.34472,162,2014,42.272,-91.067
45.9747170,-66.8893434,19.536,13.34486,162,2014,42.277,-90.838
45.9747170,-66.8893434,19.538,13.34500,162,2014,42.279,-90.611
45.9747170,-66.8893434,19.539,13.34514,162,2014,42.280,-90.393
45.9747170,-66.8893434,19.538,13.34528,162,2014,42.279,-90.142
45.9747170,-66.8893434,19.538,13.34542,162,2014,42.279,-89.896
45.9747170,-66.8893434,19.536,13.34556,162,2014,42.277,-89.674
45.9747170,-66.8893434,19.532,13.34569,162,2014,42.273,-89.473
45.9747170,-66.8893434,19.532,13.34583,162,2014,42.273,-89.300
45.9747171,-66.8893434,19.530,13.34597,162,2014,42.271,-89.183
45.9747170,-66.8893434,19.529,13.34611,162,2014,42.270,-89.063
45.9747170,-66.8893434,19.534,13.34625,162,2014,42.275,-88.946
45.9747171,-66.8893434,19.532,13.34639,162,2014,42.273,-88.866
45.9747170,-66.8893434,19.535,13.34653,162,2014,42.276,-88.740
45.9747171,-66.8893434,19.536,13.34667,162,2014,42.277,-88.629
45.9747171,-66.8893433,19.540,13.34681,162,2014,42.281,-88.517
45.9747171,-66.8893434,19.537,13.34694,162,2014,42.278,-88.450
45.9747171,-66.8893434,19.541,13.34708,162,2014,42.282,-88.384
45.9747171,-66.8893434,19.542,13.34722,162,2014,42.283,-88.292
45.9747171,-66.8893434,19.541,13.34736,162,2014,42.282,-88.204
45.9747170,-66.8893434,19.531,13.34750,162,2014,42.272,-88.036
45.9747171,-66.8893434,19.532,13.34764,162,2014,42.273,-87.716
45.9747170,-66.8893434,19.532,13.34778,162,2014,42.273,-87.285
45.9747171,-66.8893434,19.531,13.34792,162,2014,42.272,-86.762
45.9747171,-66.8893434,19.529,13.34806,162,2014,42.270,-86.193
45.9747171,-66.8893434,19.526,13.34819,162,2014,42.267,-85.639
45.9747171,-66.8893433,19.522,13.34833,162,2014,42.263,-85.118
45.9747171,-66.8893434,19.521,13.34847,162,2014,42.262,-84.592
45.9747171,-66.8893434,19.522,13.34861,162,2014,42.263,-84.116
45.9747171,-66.8893434,19.527,13.34875,162,2014,42.268,-83.650
45.9747171,-66.8893434,19.527,13.34889,162,2014,42.268,-82.874
45.9747171,-66.8893434,19.527,13.34903,162,2014,42.268,-81.811
45.9747171,-66.8893434,19.530,13.34917,162,2014,42.271,-80.595
45.9747170,-66.8893434,19.532,13.34931,162,2014,42.273,-79.325
45.9747171,-66.8893434,19.530,13.34944,162,2014,42.271,-78.097
45.9747171,-66.8893434,19.530,13.34958,162,2014,42.271,-76.923
45.9747171,-66.8893434,19.526,13.34972,162,2014,42.267,-75.894
45.9747170,-66.8893433,19.528,13.34986,162,2014,42.269,-74.988
45.9747171,-66.8893434,19.524,13.35000,162,2014,42.265,-74.205
45.9747171,-66.8893434,19.529,13.35014,162,2014,42.270,-73.458
45.9747171,-66.8893434,19.532,13.35028,162,2014,42.273,-72.555
45.9747171,-66.8893433,19.531,13.35042,162,2014,42.272,-71.562
45.9747170,-66.8893433,19.531,13.35056,162,2014,42.272,-70.576
45.9747170,-66.8893433,19.531,13.35069,162,2014,42.272,-69.606
45.9747170,-66.8893433,19.530,13.35083,162,2014,42.271,-68.692
45.9747170,-66.8893433,19.529,13.35097,162,2014,42.270,-67.883
45.9747170,-66.8893433,19.531,13.35111,162,2014,42.272,-67.203
45.9747170,-66.8893433,19.537,13.35125,162,2014,42.278,-66.598
45.9747170,-66.8893433,19.534,13.35139,162,2014,42.275,-66.122
45.9747170,-66.8893433,19.530,13.35153,162,2014,42.271,-65.714
45.9747170,-66.8893433,19.527,13.35167,162,2014,42.268,-65.268
45.9747170,-66.8893433,19.533,13.35181,162,2014,42.274,-64.756
45.9747170,-66.8893433,19.531,13.35194,162,2014,42.272,-64.239
45.9747171,-66.8893433,19.536,13.35208,162,2014,42.277,-63.684
45.9747171,-66.8893433,19.530,13.35222,162,2014,42.271,-63.226
45.9747170,-66.8893433,19.531,13.35236,162,2014,42.272,-62.812
45.9747170,-66.8893433,19.525,13.35250,162,2014,42.266,-62.541
45.9747170,-66.8893433,19.525,13.35264,162,2014,42.266,-62.361
45.9747171,-66.8893433,19.518,13.35278,162,2014,42.259,-62.287
45.9747170,-66.8893433,19.519,13.35292,162,2014,42.260,-62.253
45.9747170,-66.8893433,19.518,13.35306,162,2014,42.259,-62.156
45.9747171,-66.8893433,19.518,13.35319,162,2014,42.259,-62.045
45.9747171,-66.8893433,19.524,13.35333,162,2014,42.265,-61.918
45.9747170,-66.8893433,19.524,13.35347,162,2014,42.265,-61.793
45.9747170,-66.8893433,19.522,13.35361,162,2014,42.263,-61.624
45.9747170,-66.8893433,19.525,13.35375,162,2014,42.266,-61.455
45.9747170,-66.8893433,19.526,13.35389,162,2014,42.267,-61.376
45.9747171,-66.8893433,19.533,13.35403,162,2014,42.274,-61.322
45.9747171,-66.8893433,19.533,13.35417,162,2014,42.274,-61.298
45.9747171,-66.8893433,19.531,13.35431,162,2014,42.272,-61.342
45.9747171,-66.8893433,19.530,13.35444,162,2014,42.271,-61.399
45.9747171,-66.8893433,19.533,13.35458,162,2014,42.274,-61.410
45.9747171,-66.8893433,19.531,13.35472,162,2014,42.272,-61.391
45.9747171,-66.8893433,19.530,13.35486,162,2014,42.271,-61.378
45.9747171,-66.8893433,19.528,13.35500,162,2014,42.269,-61.404
45.9747171,-66.8893433,19.532,13.35514,162,2014,42.273,-61.393
45.9747171,-66.8893433,19.527,13.35528,162,2014,42.268,-61.373
45.9747171,-66.8893433,19.526,13.35542,162,2014,42.267,-61.306
45.9747171,-66.8893434,19.524,13.35556,162,2014,42.265,-61.233
45.9747170,-66.8893434,19.520,13.35569,162,2014,42.261,-61.208
45.9747170,-66.8893434,19.518,13.35583,162,2014,42.259,-61.111
45.9747170,-66.8893434,19.523,13.35597,162,2014,42.264,-61.026
45.9747171,-66.8893434,19.525,13.35611,162,2014,42.266,-60.933
45.9747170,-66.8893434,19.523,13.35625,162,2014,42.264,-60.906
45.9747170,-66.8893434,19.519,13.35639,162,2014,42.260,-60.924
45.9747170,-66.8893434,19.523,13.35653,162,2014,42.264,-60.920
45.9747171,-66.8893434,19.524,13.35667,162,2014,42.265,-60.855
45.9747171,-66.8893434,19.519,13.35681,162,2014,42.260,-60.825
45.9747171,-66.8893434,19.518,13.35694,162,2014,42.259,-60.875
45.9747171,-66.8893434,19.522,13.35708,162,2014,42.263,-60.954
45.9747170,-66.8893434,19.522,13.35722,162,2014,42.263,-61.032
45.9747170,-66.8893434,19.526,13.35736,162,2014,42.267,-61.078
45.9747171,-66.8893434,19.526,13.35750,162,2014,42.267,-61.130
45.9747171,-66.8893434,19.529,13.35764,162,2014,42.270,-61.155
45.9747171,-66.8893434,19.531,13.35778,162,2014,42.272,-61.163
45.9747171,-66.8893434,19.522,13.35792,162,2014,42.263,-61.174
45.9747171,-66.8893434,19.520,13.35806,162,2014,42.261,-61.167
45.9747170,-66.8893434,19.522,13.35819,162,2014,42.263,-61.157
45.9747170,-66.8893435,19.511,13.35833,162,2014,42.252,-61.129
45.9747170,-66.8893435,19.507,13.35847,162,2014,42.248,-61.062
45.9747170,-66.8893435,19.509,13.35861,162,2014,42.250,-61.040
45.9747170,-66.8893435,19.514,13.35875,162,2014,42.255,-61.062
45.9747170,-66.8893435,19.514,13.35889,162,2014,42.255,-61.076
45.9747170,-66.8893435,19.514,13.35903,162,2014,42.255,-61.103
45.9747170,-66.8893434,19.513,13.35917,162,2014,42.254,-61.126
45.9747170,-66.8893434,19.520,13.35931,162,2014,42.261,-61.180
45.9747170,-66.8893434,19.522,13.35944,162,2014,42.263,-61.234
45.9747170,-66.8893434,19.519,13.35958,162,2014,42.260,-61.281
45.9747170,-66.8893434,19.516,13.35972,162,2014,42.257,-61.286
45.9747170,-66.8893433,19.519,13.35986,162,2014,42.260,-61.213
45.9747169,-66.8893433,19.517,13.36000,162,2014,42.258,-60.981
45.9747169,-66.8893433,19.520,13.36014,162,2014,42.261,-60.564
45.9747169,-66.8893433,19.522,13.36028,162,2014,42.263,-60.059
45.9747169,-66.8893433,19.525,13.36042,162,2014,42.266,-59.526
45.9747170,-66.8893433,19.527,13.36056,162,2014,42.268,-59.050
45.9747170,-66.8893433,19.532,13.36069,162,2014,42.273,-58.605
45.9747170,-66.8893433,19.529,13.36083,162,2014,42.270,-58.203
45.9747170,-66.8893433,19.534,13.36097,162,2014,42.275,-57.764
45.9747170,-66.8893433,19.533,13.36111,162,2014,42.274,-57.382
45.9747170,-66.8893433,19.532,13.36125,162,2014,42.273,-57.033
45.9747170,-66.8893434,19.527,13.36139,162,2014,42.268,-56.719
45.9747170,-66.8893434,19.525,13.36153,162,2014,42.266,-56.465
45.9747170,-66.8893434,19.522,13.36167,162,2014,42.263,-56.267
45.9747170,-66.8893434,19.526,13.36181,162,2014,42.267,-56.126
45.9747171,-66.8893434,19.524,13.36194,162,2014,42.265,-56.065
45.9747171,-66.8893434,19.526,13.36208,162,2014,42.267,-56.004
45.9747171,-66.8893434,19.526,13.36222,162,2014,42.267,-55.939
45.9747171,-66.8893434,19.527,13.36236,162,2014,42.268,-55.917
45.9747172,-66.8893434,19.524,13.36250,162,2014,42.265,-55.915
45.9747172,-66.8893434,19.528,13.36264,162,2014,42.269,-55.894
45.9747172,-66.8893434,19.524,13.36278,162,2014,42.265,-55.879
45.9747172,-66.8893435,19.522,13.36292,162,2014,42.263,-55.830
45.9747172,-66.8893435,19.520,13.36306,162,2014,42.261,-55.763
45.9747172,-66.8893435,19.519,13.36319,162,2014,42.260,-55.713
45.9747172,-66.8893435,19.516,13.36333,162,2014,42.257,-55.676
45.9747173,-66.8893435,19.521,13.36347,162,2014,42.262,-55.655
45.9747172,-66.8893435,19.520,13.36361,162,2014,42.261,-55.671
45.9747172,-66.8893435,19.521,13.36375,162,2014,42.262,-55.710
45.9747173,-66.8893435,19.519,13.36389,162,2014,42.260,-55.755
45.9747173,-66.8893435,19.517,13.36403,162,2014,42.258,-55.803
45.9747172,-66.8893435,19.509,13.36417,162,2014,42.250,-55.822
45.9747173,-66.8893435,19.515,13.36431,162,2014,42.256,-55.828
45.9747173,-66.8893435,19.513,13.36444,162,2014,42.254,-55.844
45.9747173,-66.8893435,19.517,13.36458,162,2014,42.258,-55.879
45.9747172,-66.8893435,19.509,13.36472,162,2014,42.250,-55.985
45.9747172,-66.8893435,19.508,13.36486,162,2014,42.249,-56.051
45.9747172,-66.8893436,19.504,13.36500,162,2014,42.245,-56.152
45.9747172,-66.8893436,19.509,13.36514,162,2014,42.250,-56.290
45.9747172,-66.8893436,19.504,13.36528,162,2014,42.245,-56.489
45.9747172,-66.8893435,19.503,13.36542,162,2014,42.244,-56.657
45.9747172,-66.8893435,19.508,13.36556,162,2014,42.249,-56.784
45.9747172,-66.8893435,19.511,13.36569,162,2014,42.252,-56.879
45.9747172,-66.8893435,19.508,13.36583,162,2014,42.249,-56.946
45.9747172,-66.8893435,19.508,13.36597,162,2014,42.249,-57.000
45.9747172,-66.8893435,19.509,13.36611,162,2014,42.250,-57.010
45.9747172,-66.8893435,19.508,13.36625,162,2014,42.249,-57.001
45.9747172,-66.8893435,19.513,13.36639,162,2014,42.254,-56.919
45.9747171,-66.8893434,19.524,13.36653,162,2014,42.265,-56.738
45.9747171,-66.8893435,19.517,13.36667,162,2014,42.258,-56.580
45.9747171,-66.8893434,19.515,13.36681,162,2014,42.256,-56.417
45.9747171,-66.8893435,19.516,13.36694,162,2014,42.257,-56.308
45.9747171,-66.8893434,19.517,13.36708,162,2014,42.258,-56.197
45.9747171,-66.8893434,19.519,13.36722,162,2014,42.260,-56.061
45.9747171,-66.8893434,19.518,13.36736,162,2014,42.259,-55.948
45.9747171,-66.8893434,19.514,13.36750,162,2014,42.255,-55.933
45.9747171,-66.8893434,19.513,13.36764,162,2014,42.254,-55.997
45.9747171,-66.8893434,19.511,13.36778,162,2014,42.252,-56.114
45.9747171,-66.8893434,19.506,13.36792,162,2014,42.247,-56.258
45.9747171,-66.8893434,19.514,13.36806,162,2014,42.255,-56.364
45.9747171,-66.8893433,19.520,13.36819,162,2014,42.261,-56.509
45.9747171,-66.8893433,19.514,13.36833,162,2014,42.255,-56.863
45.9747171,-66.8893433,19.516,13.36847,162,2014,42.257,-57.316
45.9747171,-66.8893434,19.515,13.36861,162,2014,42.256,-57.857
45.9747171,-66.8893434,19.516,13.36875,162,2014,42.257,-58.395
45.9747171,-66.8893434,19.512,13.36889,162,2014,42.253,-58.928
45.9747171,-66.8893434,19.512,13.36903,162,2014,42.253,-59.427
45.9747171,-66.8893435,19.511,13.36917,162,2014,42.252,-59.895
45.9747171,-66.8893435,19.513,13.36931,162,2014,42.254,-60.340
45.9747171,-66.8893435,19.519,13.36944,162,2014,42.260,-60.682
45.9747171,-66.8893435,19.516,13.36958,162,2014,42.257,-60.999
45.9747172,-66.8893435,19.518,13.36972,162,2014,42.259,-61.273
45.9747172,-66.8893436,19.520,13.36986,162,2014,42.261,-61.509
45.9747172,-66.8893436,19.519,13.37000,162,2014,42.260,-61.723
45.9747172,-66.8893435,19.518,13.37014,162,2014,42.259,-61.914
45.9747172,-66.8893436,19.515,13.37028,162,2014,42.256,-62.052
45.9747172,-66.8893436,19.516,13.37042,162,2014,42.257,-62.153
45.9747172,-66.8893436,19.518,13.37056,162,2014,42.259,-62.206
45.9747172,-66.8893436,19.515,13.37069,162,2014,42.256,-62.262
45.9747172,-66.8893436,19.516,13.37083,162,2014,42.257,-62.289
45.9747172,-66.8893436,19.518,13.37097,162,2014,42.259,-62.256
45.9747173,-66.8893436,19.519,13.37111,162,2014,42.260,-62.204
45.9747172,-66.8893436,19.518,13.37125,162,2014,42.259,-62.143
45.9747173,-66.8893436,19.516,13.37139,162,2014,42.257,-62.099
45.9747173,-66.8893436,19.517,13.37153,162,2014,42.258,-62.035
45.9747172,-66.8893436,19.514,13.37167,162,2014,42.255,-61.979
45.9747173,-66.8893436,19.514,13.37181,162,2014,42.255,-61.923
45.9747173,-66.8893436,19.513,13.37194,162,2014,42.254,-61.877
45.9747172,-66.8893436,19.515,13.37208,162,2014,42.256,-61.829
45.9747172,-66.8893436,19.513,13.37222,162,2014,42.254,-61.786
45.9747172,-66.8893436,19.509,13.37236,162,2014,42.250,-61.743
45.9747172,-66.8893436,19.511,13.37250,162,2014,42.252,-61.695
45.9747172,-66.8893435,19.512,13.37264,162,2014,42.253,-61.705
45.9747172,-66.8893435,19.509,13.37278,162,2014,42.250,-61.764
45.9747172,-66.8893435,19.510,13.37292,162,2014,42.251,-61.865
45.9747172,-66.8893435,19.504,13.37306,162,2014,42.245,-62.009
45.9747172,-66.8893435,19.507,13.37319,162,2014,42.248,-62.165
45.9747172,-66.8893435,19.507,13.37333,162,2014,42.248,-62.257
45.9747172,-66.8893435,19.510,13.37347,162,2014,42.251,-62.287
45.9747172,-66.8893435,19.507,13.37361,162,2014,42.248,-62.251
45.9747172,-66.8893435,19.507,13.37375,162,2014,42.248,-62.217
45.9747172,-66.8893435,19.506,13.37389,162,2014,42.247,-62.196
45.9747171,-66.8893435,19.506,13.37403,162,2014,42.247,-62.143
45.9747171,-66.8893435,19.507,13.37417,162,2014,42.248,-62.111
45.9747171,-66.8893434,19.503,13.37431,162,2014,42.244,-62.092
45.9747171,-66.8893434,19.508,13.37444,162,2014,42.249,-62.080
45.9747171,-66.8893434,19.508,13.37458,162,2014,42.249,-62.074
45.9747171,-66.8893434,19.507,13.37472,162,2014,42.248,-62.121
45.9747171,-66.8893434,19.508,13.37486,162,2014,42.249,-62.176
45.9747171,-66.8893434,19.508,13.37500,162,2014,42.249,-62.215
45.9747171,-66.8893434,19.506,13.37514,162,2014,42.247,-62.242
45.9747171,-66.8893434,19.507,13.37528,162,2014,42.248,-62.276
45.9747171,-66.8893434,19.506,13.37542,162,2014,42.247,-62.307
45.9747171,-66.8893434,19.508,13.37556,162,2014,42.249,-62.345
45.9747171,-66.8893434,19.511,13.37569,162,2014,42.252,-62.409
45.9747172,-66.8893434,19.515,13.37583,162,2014,42.256,-62.428
45.9747171,-66.8893434,19.510,13.37597,162,2014,42.251,-62.452
45.9747172,-66.8893434,19.507,13.37611,162,2014,42.248,-62.417
45.9747171,-66.8893434,19.512,13.37625,162,2014,42.253,-62.294
45.9747171,-66.8893435,19.514,13.37639,162,2014,42.255,-62.194
45.9747171,-66.8893434,19.513,13.37653,162,2014,42.254,-62.147
45.9747171,-66.8893435,19.507,13.37667,162,2014,42.248,-62.128
45.9747172,-66.8893435,19.506,13.37681,162,2014,42.247,-62.088
45.9747171,-66.8893435,19.510,13.37694,162,2014,42.251,-62.040
45.9747171,-66.8893435,19.509,13.37708,162,2014,42.250,-62.007
45.9747171,-66.8893435,19.508,13.37722,162,2014,42.249,-61.937
45.9747171,-66.8893435,19.512,13.37736,162,2014,42.253,-61.863
45.9747171,-66.8893436,19.512,13.37750,162,2014,42.253,-61.782
45.9747171,-66.8893435,19.513,13.37764,162,2014,42.254,-61.711
45.9747171,-66.8893436,19.510,13.37778,162,2014,42.251,-61.662
45.9747171,-66.8893436,19.514,13.37792,162,2014,42.255,-61.580
45.9747171,-66.8893436,19.514,13.37806,162,2014,42.255,-61.530
45.9747171,-66.8893435,19.516,13.37819,162,2014,42.257,-61.515
45.9747171,-66.8893436,19.511,13.37833,162,2014,42.252,-61.540
45.9747171,-66.8893436,19.511,13.37847,162,2014,42.252,-61.584
45.9747171,-66.8893436,19.510,13.37861,162,2014,42.251,-61.632
45.9747171,-66.8893435,19.510,13.37875,162,2014,42.251,-61.679
45.9747171,-66.8893435,19.509,13.37889,162,2014,42.250,-61.758
45.9747172,-66.8893435,19.512,13.37903,162,2014,42.253,-61.816
45.9747171,-66.8893435,19.514,13.37917,162,2014,42.255,-61.850
45.9747171,-66.8893435,19.509,13.37931,162,2014,42.250,-61.907
45.9747171,-66.8893435,19.511,13.37944,162,2014,42.252,-61.939
45.9747172,-66.8893435,19.509,13.37958,162,2014,42.250,-61.982
45.9747171,-66.8893435,19.506,13.37972,162,2014,42.247,-62.029
45.9747171,-66.8893435,19.506,13.37986,162,2014,42.247,-62.076
45.9747171,-66.8893435,19.506,13.38000,162,2014,42.247,-62.122
45.9747171,-66.8893435,19.509,13.38014,162,2014,42.250,-62.180
45.9747171,-66.8893435,19.506,13.38028,162,2014,42.247,-62.330
45.9747171,-66.8893435,19.508,13.38042,162,2014,42.249,-62.458
45.9747171,-66.8893435,19.507,13.38056,162,2014,42.248,-62.592
45.9747170,-66.8893435,19.506,13.38069,162,2014,42.247,-62.731
45.9747171,-66.8893435,19.500,13.38083,162,2014,42.241,-62.937
45.9747170,-66.8893435,19.500,13.38097,162,2014,42.241,-63.123
45.9747170,-66.8893435,19.498,13.38111,162,2014,42.239,-63.303
45.9747170,-66.8893435,19.497,13.38125,162,2014,42.238,-63.478
45.9747170,-66.8893435,19.496,13.38139,162,2014,42.237,-63.585
45.9747170,-66.8893435,19.497,13.38153,162,2014,42.238,-63.647
45.9747170,-66.8893435,19.496,13.38167,162,2014,42.237,-63.695
45.9747170,-66.8893435,19.500,13.38181,162,2014,42.241,-63.725
45.9747170,-66.8893434,19.500,13.38194,162,2014,42.241,-63.728
45.9747170,-66.8893435,19.500,13.38208,162,2014,42.241,-63.707
45.9747170,-66.8893435,19.491,13.38222,162,2014,42.232,-63.644
45.9747170,-66.8893434,19.494,13.38236,162,2014,42.235,-63.571
45.9747170,-66.8893435,19.496,13.38250,162,2014,42.237,-63.504
45.9747170,-66.8893434,19.494,13.38264,162,2014,42.235,-63.437
45.9747170,-66.8893434,19.493,13.38278,162,2014,42.234,-63.369
45.9747170,-66.8893434,19.485,13.38292,162,2014,42.226,-63.327
45.9747170,-66.8893435,19.484,13.38306,162,2014,42.225,-63.234
45.9747170,-66.8893434,19.488,13.38319,162,2014,42.229,-63.071
45.9747170,-66.8893435,19.482,13.38333,162,2014,42.223,-62.952
45.9747170,-66.8893435,19.480,13.38347,162,2014,42.221,-62.830
45.9747170,-66.8893435,19.481,13.38361,162,2014,42.222,-62.679
45.9747170,-66.8893435,19.477,13.38375,162,2014,42.218,-62.566
45.9747170,-66.8893435,19.474,13.38389,162,2014,42.215,-62.447
45.9747171,-66.8893435,19.474,13.38403,162,2014,42.215,-62.335
45.9747170,-66.8893435,19.472,13.38417,162,2014,42.213,-62.250
45.9747170,-66.8893435,19.467,13.38431,162,2014,42.208,-62.150
45.9747170,-66.8893435,19.467,13.38444,162,2014,42.208,-62.047
45.9747171,-66.8893435,19.478,13.38458,162,2014,42.219,-61.958
45.9747171,-66.8893435,19.468,13.38472,162,2014,42.209,-61.904
45.9747170,-66.8893435,19.475,13.38486,162,2014,42.216,-61.902
45.9747170,-66.8893435,19.472,13.38500,162,2014,42.213,-62.299
45.9747170,-66.8893435,19.475,13.38514,162,2014,42.216,-63.007
45.9747170,-66.8893435,19.474,13.38528,162,2014,42.215,-63.911
45.9747170,-66.8893435,19.473,13.38542,162,2014,42.214,-64.939
45.9747170,-66.8893435,19.474,13.38556,162,2014,42.215,-66.028
45.9747170,-66.8893435,19.478,13.38569,162,2014,42.219,-67.124
45.9747170,-66.8893435,19.477,13.38583,162,2014,42.218,-68.170
45.9747170,-66.8893435,19.478,13.38597,162,2014,42.219,-69.156
45.9747170,-66.8893435,19.478,13.38611,162,2014,42.219,-70.039
45.9747170,-66.8893435,19.479,13.38625,162,2014,42.220,-70.797
45.9747170,-66.8893435,19.476,13.38639,162,2014,42.217,-71.432
45.9747170,-66.8893435,19.475,13.38653,162,2014,42.216,-71.992
45.9747170,-66.8893435,19.473,13.38667,162,2014,42.214,-72.401
45.9747171,-66.8893435,19.472,13.38681,162,2014,42.213,-72.692
45.9747170,-66.8893435,19.469,13.38694,162,2014,42.210,-72.894
45.9747170,-66.8893435,19.470,13.38708,162,2014,42.211,-73.017
45.9747171,-66.8893435,19.467,13.38722,162,2014,42.208,-73.120
